chr12	59208082	36	39	33	44	43	39	34	25	108	21	36	27	27	80	22	0
chr12	59977885	49	26	38	42	43	45	22	27	115	16	50	31	20	93	29	0
chr12	59999575	43	46	31	39	39	43	31	28	98	17	34	37	33	82	22	0
chr12	83023460	43	28	40	27	37	42	35	14	106	31	30	36	22	80	25	0
chr12	92968160	32	33	27	26	48	43	25	22	96	27	32	45	25	91	25	0
chr12	122021524	20	24	24	15	32	40	12	11	78	20	45	39	31	103	26	0
chr12	122022821	22	26	23	18	28	37	14	12	76	18	43	39	32	109	27	18
chr12	129488162	30	32	40	21	34	47	29	14	102	21	25	26	31	75	26	0
chr13	61372462	37	39	31	27	33	51	31	20	113	23	31	24	22	67	18	0
chr13	76737345	46	37	34	35	38	43	24	24	127	26	38	34	28	109	26	0
chr13	76940106	40	48	35	44	41	39	33	25	95	24	40	36	33	0	26	0
chr13	112553338	30	45	31	33	37	42	24	16	103	20	40	40	30	77	25	0
chr14	94475772	37	52	34	22	26	35	38	23	113	18	46	33	33	57	29	0
chr15	60167668	43	39	34	31	39	49	34	17	110	31	43	30	30	75	20	0
chr15	65714444	31	38	32	23	36	51	39	24	112	28	32	20	20	79	32	0
chr15	98123581	20	21	19	9	19	25	10	12	45	16	17	16	15	39	13	0
chr16	46976253	31	44	36	27	46	44	32	22	104	19	43	44	31	79	36	0
chr17	12072646	30	36	44	25	31	49	27	16	89	25	38	38	23	93	21	0
chr17	14644588	33	28	37	29	38	37	18	16	83	25	30	42	31	102	20	0
chr17	45013363	22	26	23	16	22	34	20	21	83	10	34	30	30	89	16	0
chr17	76105267	26	37	22	16	35	29	19	25	74	12	24	27	26	81	24	0
chr18	28800914	35	57	39	26	42	37	28	26	126	22	34	36	17	83	26	0
chr18	30082851	36	40	32	31	29	49	33	28	85	21	34	28	24	100	23	0
chr18	56821612	39	34	31	26	42	47	22	19	97	28	41	34	25	68	20	0
chr18	63938663	30	53	28	35	32	46	25	25	108	28	41	36	28	71	33	0
chr18	66717324	33	32	29	27	47	38	35	19	85	26	49	38	28	88	25	0
chr19	20530493	29	34	28	24	19	39	13	21	88	23	29	31	32	89	29	0
chr19	36441782	21	22	16	19	20	21	17	10	70	16	44	22	37	70	18	0
chr20	29054281	179	170	155	147	160	192	128	109	353	95	0	0	120	0	0	0
chr20	46229211	31	43	36	25	30	37	21	18	94	17	42	37	18	98	22	0
chr20	47563853	41	39	41	35	47	39	24	29	101	22	45	36	26	76	28	10
chr20	50211835	29	34	32	27	40	35	20	24	96	15	39	30	37	82	36	0
chr22	12139534	24	21	30	16	13	23	14	15	47	11	0	26	31	0	29	0
chrX	77496582	15	16	18	16	20	18	10	10	56	8	28	12	16	31	18	0
chrX	90583013	17	14	18	8	15	19	11	14	44	11	12	18	8	41	17	0
chrX	99577293	11	23	12	13	18	20	16	12	48	17	19	15	15	37	12	0
chrX	114029155	20	18	11	11	23	26	7	14	48	20	10	11	14	32	7	0
chrY	3325310	14	12	17	9	11	27	17	9	57	10	17	17	21	59	13	0
chr1	79215091	36	43	40	30	37	56	36	29	104	34	47	22	26	70	30	0
chr2	6264158	37	39	32	30	38	35	23	19	108	19	34	18	32	87	23	0
chr2	80026217	31	39	28	18	25	36	23	22	107	26	44	43	30	78	19	0
chr2	118433611	34	55	36	32	44	42	27	22	105	25	51	35	31	101	30	0
chr2	168893962	37	39	38	26	48	47	31	18	105	17	42	39	30	93	28	0
chr2	195316721	36	31	37	33	46	43	37	19	99	19	41	42	21	71	23	0
chr2	214565397	34	34	37	31	45	48	27	21	110	26	41	43	30	85	29	0
chr3	121759334	42	44	29	20	30	38	23	23	96	20	31	46	17	86	22	0
chr4	7349388	26	41	32	25	40	42	26	17	92	21	38	35	22	69	19	0
chr4	32274231	35	43	42	34	34	47	22	24	117	20	25	26	34	77	32	0
chr4	90210134	39	33	47	33	38	50	32	20	105	27	38	25	33	76	28	0
chr4	95910063	27	42	39	23	53	47	22	24	100	27	35	41	22	74	21	0
chr4	153118265	36	34	35	25	35	30	23	19	92	18	30	29	15	83	23	0
chr5	3459109	40	30	23	21	37	29	26	16	99	32	46	24	24	79	18	0
chr5	3786568	32	42	33	18	21	42	17	28	98	26	30	30	35	87	18	0
chr5	54011069	29	28	32	22	29	40	23	16	91	26	33	42	31	99	10	0
chr5	144355727	45	24	34	32	33	51	20	29	95	30	38	16	29	72	24	0
chr5	168191876	48	39	28	33	33	55	25	17	110	27	37	27	27	94	25	0
chr6	33600909	40	38	24	27	27	35	21	18	70	21	36	23	40	107	24	0
chr6	62955676	37	43	41	36	34	32	29	22	96	31	36	51	30	76	18	0
chr6	170319724	35	39	18	26	35	45	29	24	110	24	37	45	26	71	29	0
chr7	69525544	24	39	27	17	28	43	30	24	93	18	38	0	41	67	26	0
chr7	73995205	28	22	28	16	29	26	14	10	84	15	33	28	30	93	26	8
chr7	83855184	38	32	32	30	46	46	25	23	101	19	30	35	28	71	28	0
chr7	106813537	33	39	34	28	37	58	31	25	122	23	43	37	39	83	27	0
chr8	52591999	34	30	33	27	32	45	29	12	95	21	29	37	32	78	19	0
chr9	69868817	32	39	37	37	42	51	32	20	97	27	27	37	24	105	29	0
chr10	126422964	32	34	39	24	27	36	27	20	103	30	50	42	31	81	19	0
chr12	13952889	43	41	35	42	32	43	20	24	112	19	39	35	26	94	21	0
chr12	91421905	44	36	46	35	43	44	33	31	109	25	38	48	35	83	21	0
chr13	101530161	31	27	38	36	28	44	22	25	127	27	44	33	28	79	25	0
chr14	105865716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16	33704451	38	36	33	25	24	38	17	14	95	20	0	41	22	74	25	0
chr17	71496526	28	37	27	21	33	41	23	19	100	38	32	47	32	89	29	0
chr20	12538678	49	24	37	27	40	43	25	22	105	24	30	29	27	79	16	0
chrX	39110270	21	23	23	16	26	26	14	13	63	20	17	17	15	0	13	0
chrX	87205381	20	16	20	21	19	26	16	8	57	10	25	16	11	38	11	0
chr1	27668489	28	40	24	22	29	33	26	28	87	16	31	39	21	93	28	0
chr1	100327633	44	28	34	36	46	46	25	29	120	25	35	40	24	100	20	0
chr1	197859120	34	39	23	34	34	39	29	22	107	15	39	49	26	83	20	0
chr2	5690301	40	34	28	24	24	36	20	17	96	16	27	24	25	75	15	8
chr2	18717311	40	38	34	33	30	42	15	12	110	24	46	24	25	78	22	0
chr2	124020646	33	38	40	25	43	32	25	23	102	19	27	30	19	80	29	0
chr3	36122031	39	42	38	28	41	38	26	24	97	21	29	34	26	77	23	0
chr3	63242781	42	32	36	36	29	39	23	20	76	24	42	19	17	77	17	0
chr3	91099829	54	33	49	31	38	41	29	28	127	20	41	35	26	83	30	0
chr3	96842762	38	44	30	34	45	50	29	16	101	24	21	31	28	69	23	0
chr3	132884287	32	28	38	24	37	49	28	28	95	25	38	25	32	71	19	0
chr3	189113319	29	40	38	38	39	57	25	20	105	24	44	41	31	79	30	0
chr3	196164950	27	31	36	20	33	38	20	19	73	31	34	43	27	103	21	16
chr4	21269569	41	40	29	25	46	48	37	11	101	26	39	29	22	79	21	0
chr4	21697486	35	36	31	18	43	31	17	18	101	24	34	21	27	87	17	0
chr4	35159705	38	29	25	30	45	34	29	23	114	28	30	42	44	75	26	0
chr4	132317219	35	30	38	29	40	50	35	34	101	24	34	18	22	73	19	6
chr5	38279142	50	36	32	29	41	41	16	26	112	26	33	29	27	91	28	0
chr6	49818548	33	40	30	28	39	38	39	20	106	30	41	29	25	76	23	0
chr6	77521241	38	27	44	31	29	36	24	18	93	32	36	32	27	62	18	0
chr6	129079701	23	39	37	30	37	46	27	28	118	25	34	41	20	83	19	0
chr6	132012432	52	39	28	33	34	46	35	22	111	35	50	41	33	72	29	0
chr6	164722545	23	26	28	36	31	41	21	16	99	18	33	36	9	73	19	0
chr6	164722766	27	30	27	44	35	44	25	21	110	26	33	34	16	88	21	0
chr6	166957867	36	30	28	27	32	38	24	24	81	21	0	32	26	78	25	0
chr7	15935099	35	31	24	24	53	44	25	23	96	29	31	25	26	71	20	0
chr7	52977804	32	33	31	30	37	41	29	33	89	27	36	34	34	73	20	8
chr7	117286916	44	48	42	28	37	36	28	27	98	23	40	30	38	86	32	0
chr7	119676239	42	44	40	31	38	50	34	31	114	25	26	34	21	79	36	0
chr8	126700129	37	36	32	31	43	43	32	30	110	29	32	34	36	88	25	0
chr9	24165264	39	26	34	37	32	45	30	16	108	23	24	23	27	74	25	0
chr9	26188583	37	33	37	33	36	47	24	21	105	33	34	23	28	92	25	0
chr9	108928464	35	31	27	35	39	32	27	18	102	20	45	36	23	86	23	0
chr10	15705810	36	45	29	16	43	45	29	22	81	24	32	30	32	81	22	0
chr10	37213276	27	24	41	21	34	37	34	18	82	20	39	34	24	72	15	2
chr11	89514272	51	27	47	31	40	35	27	19	100	30	39	39	25	79	20	0
chr12	32657683	33	36	25	22	26	35	29	16	81	20	36	34	29	89	22	0
chr12	63929135	30	40	23	25	37	35	28	19	76	21	37	32	23	65	24	0
chr12	126108006	29	40	38	21	33	35	25	21	116	25	48	38	31	63	21	0
chr14	72040542	31	30	23	36	29	48	21	14	76	14	39	31	33	76	19	0
chr16	7647568	32	31	28	18	14	41	22	20	99	24	38	22	25	84	35	12
chr16	7973335	24	34	34	17	37	53	22	24	92	21	34	23	24	87	6	0
chr17	73889180	38	30	33	25	35	41	26	15	91	26	34	27	33	80	16	0
chr18	43274437	30	28	35	29	28	34	25	24	97	21	50	29	22	82	17	0
chr19	22892750	22	37	27	18	26	30	24	17	93	17	37	30	16	76	19	0
chr19	56194800	27	30	30	30	30	38	21	28	67	16	32	37	31	79	21	0
chr20	31300951	44	38	48	25	44	53	33	27	122	28	36	35	28	0	17	0
chrX	104815499	17	10	15	15	11	22	22	11	54	13	15	16	20	30	12	0
chrY	11408514	11	16	17	16	20	16	9	7	47	20	28	12	3	17	12	0
